jesu,0.03725252265357436
israel,0.031137811698670012
king,0.02730252521197648
lord,0.026788495243181852
christ,0.01986618047939824
believ,0.019003520460668444
god,0.015753018811354116
muhammad,0.015523232966952322
son,0.014192336749473282
torment,0.01268840818100896
land,0.012567632415431256
judah,0.012487923563432007
faith,0.012042280919380493
receiv,0.010941100642881013
offer,0.01087082740694355
hous,0.01050637885145008
discipl,0.009510283628284195
revel,0.009090577952660833
david,0.008661609039680367
suffer,0.00846199247508804
unbeliev,0.008461679396626273
forgiv,0.007107541699100346
disbeliev,0.0069893322608496605
thing,0.006682910113460595
egypt,0.006666546952798192
preach,0.006565879706542653
truth,0.006557064058546125
messeng,0.006499467543812722
quran,0.006401126851991344
unjust,0.006400706458288802
guidanc,0.006294565254836566
deed,0.006062168609169394
paul,0.00593925883501003
peter,0.00593925883501003
children,0.005790627372914995
citi,0.005618986199597413
hundr,0.005586460636621236
know,0.005519602565933809
hell,0.005398066753522762
reveal,0.0053830771427591465
true,0.005320731748078353
creat,0.005210740191768955
reward,0.0052041921876346976
evid,0.005190425832225075
john,0.0051001591478660145
hand,0.005065686694607616
year,0.004790733929963156
angel,0.004783699032341557
host,0.0046587506226282265
philistin,0.004486939028726742
sure,0.0044868633576338746
daughter,0.004469724306121405
world,0.0043972414255789745
hour,0.004371824166545165
gospel,0.00422001976582282
worship,0.004171100969522224
levit,0.004170819582898131
follow,0.00416600489589586
altar,0.004160991883178958
church,0.004136245791488592
reject,0.004077039958323541
repli,0.004041421820267973
burnt,0.004001008980362255
camp,0.0038874716833288713
grant,0.003871080609805546
sword,0.0038505463742101592
repent,0.003833086075167202
iniqu,0.003688600172437798
guid,0.003664337023648048
pharise,0.0036337800321186026
want,0.003631009305381527
exist,0.003631009305381527
ask,0.0036209050292176567
joshua,0.003514302777884356
resurrect,0.0035082112645763233
immedi,0.003481217524519912
twenti,0.0034559143559282435
saul,0.003432297713634398
promis,0.0034172489748390067
aaron,0.003414877412862988
life,0.0033783882333350357
miracl,0.0033443824881833574
babylon,0.00334310078162358
satan,0.003332877022929453
paradis,0.0032571308926010504
deni,0.0032290963815626776
gold,0.00322744851167473
statut,0.0031597056009280127
tabernacl,0.0031149877591519427
human,0.0030908089309546276
apostl,0.0030897863010003667
princ,0.003058587684827582
equal,0.003052152735275268
piou,0.0030479554413677962
patienc,0.003017581311507055
guardian,0.003017581311507055
moab,0.00297332582749001
jew,0.0029580802795049956
priest,0.0029446709958193705
wick,0.0028915255355564536
set,0.0028601385343729794
spirit,0.0028529920495265213
thousand,0.0028462488333595515
disbelief,0.0028388328612906984
mari,0.0028388328612906984
grace,0.0028114585811075217
author,0.0028038902829099965
warn,0.002755776439598908
worldli,0.002755198626734641
religion,0.002755198626734641
jerusalem,0.002696887395460257
ephraim,0.002696324220837653
book,0.0026922815785210457
awar,0.0026903769643079802
inhabit,0.0026563691893015298
silver,0.002635945987686388
simon,0.0026297631235833105
majest,0.002624184069157643
jinn,0.0025879555145945166
ram,0.002586015460404922
ignor,0.0025849742251688405
synagogu,0.0025043466333301958
anger,0.0024828551625322237
reign,0.0024827323161478966
bull,0.0024605125047561694
gate,0.0024374659647624615
cubit,0.0024308363116035837
field,0.0024273909579953746
strive,0.002415074083184029
benefit,0.0024131434294243116
susten,0.00240756199611077
mankind,0.0024050069427217265
joab,0.002393890363095263
heaven,0.0023758966437227545
wall,0.002359493322027003
young,0.002355969189973682
assuredli,0.0023504707231083934
river,0.0023371251006974493
gilead,0.002331845002338577
bronz,0.0023296850978112714
chariot,0.002327709753975251
captiv,0.00230946617490884
reason,0.0023041493895953357
baptiz,0.0022953613836001127
men,0.002278867360527151
group,0.0022554469750232535
place,0.0022550451031799097
benefic,0.002253570666689818
sanctuari,0.002249738891927857
border,0.002248360614568895
manasseh,0.00224004845876654
jacob,0.0022327663322271583
tent,0.002218807168879757
assyria,0.0022077757499792423
prayer,0.0022060525834736344
doubt,0.0022052081774577084
mean,0.0021933053171018443
cut,0.0021858145039552503
burn,0.0021687014445358815
desol,0.0021639985324158183
belief,0.0021282111778958166
shekel,0.002125078812750914
benjamin,0.0021182886576506486
fact,0.0021148672403031145
scriptur,0.002099810841130597
demon,0.002098348309168758
power,0.00208821407487738
put,0.002086965948584969
crucifi,0.0020864289015116487
north,0.002085898100411115
nation,0.0020797838505661626
wilder,0.0020776751609678304
grain,0.002076086696825139
dwelt,0.0020633311942032766
meet,0.0020594672802912916
remind,0.0020446487346850468
congreg,0.0020402699956245628
jeremiah,0.002013328200324197
solomon,0.00199631206409431
love,0.0019781708909535015
pilat,0.0019610947287874124
boat,0.0019610947287874124
judgment,0.001953623485822692
teacher,0.0019419180439027655
disput,0.0019419180439027655
pagan,0.00194062596109267
edom,0.0019390571816265223
condemn,0.0019362509684495528
parabl,0.001927464324202677
baal,0.001923708783636779
devil,0.0019193208892574341
thirti,0.0019086777149625997
midst,0.001898812979043254
jonathan,0.0018977277773396899
creation,0.0018775491583677118
war,0.001868005865454967
head,0.0018643983613046574
hardship,0.0018540340944497812
deliv,0.001853934943085968
lift,0.0018520992678516571
accus,0.0018476606761269432
univers,0.0018357795358887432
manifest,0.0018357795358887432
hezekiah,0.0018213395985455997
zion,0.0018206330794624044
jeroboam,0.0018150784951764703
beth,0.0018150784951764703
protect,0.0018093414535578407
glorifi,0.0018050343940934038
flock,0.001804882229234375
tribe,0.0017882284375301816
plunder,0.00178163886404005
captain,0.0017725532248689386
bring,0.0017640807085122319
abomin,0.0017408105250612906
samuel,0.0017395260450549154
galile,0.0017328823766313774
built,0.0017221192282995384
doer,0.001710483316624777
wood,0.0016867842495631251
jordan,0.001684012214710806
nebuchadnezzar,0.001670472804922323
parent,0.0016687221254970599
man,0.0016504369275216141
aton,0.0016498180225708093
judea,0.0016497580968572734
wit,0.0016461560593858384
pillar,0.0016126229243891305
fifti,0.0016096489595677035
steadfast,0.0016075754508883208
strength,0.001603595691507851
astray,0.0015955928894006298
absalom,0.0015878584342486454
ammon,0.0015878584342486454
amorit,0.0015878584342486454
exercis,0.001573012930461463
recit,0.0015623657064103343
ahab,0.0015465560070235256
incens,0.0015458053779864383
admit,0.0015434511947879828
unseen,0.0015434511947879828
muslim,0.0015434511947879828
prevent,0.0015434511947879828
spoke,0.001541392636716528
tax,0.0015381877140802382
suffici,0.0015342111933308693
goat,0.0015325317554584334
mighti,0.001520441891233683
ark,0.0015174435142091412
liar,0.001505090353960217
side,0.0015008490343096713
merci,0.0014854287894482737
number,0.0014783310170241634
sky,0.0014729723039275397
famili,0.0014665628950340606
jame,0.0014599477742531562
herod,0.0014599477742531562
news,0.0014580750425885114
dweller,0.0014460821200544818
water,0.0014431308617974554
lose,0.00144288169836776
testifi,0.0014357289302441168
south,0.0014286002426451383
armi,0.001424527152575183
curs,0.0014208719199071674
virtu,0.001418199223280479
will,0.001418199223280479
hill,0.0014103159064712484
oil,0.001408600045388175
pass,0.0014079841058220535
favor,0.0014063315878246707
knowledg,0.001403558372864661
sing,0.001395205224826329
terribl,0.0013899586903069279
submit,0.0013882837814990158
question,0.0013880979006021233
dwell,0.0013875404506003297
servant,0.001380166804436385
greet,0.0013649840201536878
valley,0.001364829936906276
gather,0.0013608125231872902
injustic,0.0013550556749482056
chaldean,0.0013387347984200875
told,0.001334053390957568
lip,0.001329404177701544
coven,0.001324992404352036
recompens,0.0013243227449203886
town,0.0013218926467174676
deserv,0.001311348299514147
cedar,0.0012988080259723636
gad,0.001298611857099834
whomev,0.0012980526228317244
sacrific,0.0012935316673550708
respit,0.0012929662047944696
philip,0.0012929662047944696
court,0.0012876539129326272
betray,0.0012842643337808938
decid,0.0012836711187234565
selah,0.0012781675110713553
dan,0.0012781675110713553
hebron,0.0012781675110713553
etern,0.0012780488682163993
leader,0.0012772057721958064
behold,0.0012765632725210228
bow,0.001273549841826615
month,0.0012713917428628344
invent,0.0012616824032889837
eleazar,0.0012575277882177383
crimin,0.0012512260760140616
sail,0.0012490272044764696
virtuou,0.0012431546865355433
sweet,0.001238839195592247
egyptian,0.001238839195592247
chamber,0.0012384954596476546
remnant,0.0012302099201725119
canaan,0.0012186518128509596
jehoshaphat,0.0012184757514995207
tradit,0.0012094880522097993
public,0.0012094880522097993
stori,0.0012077495055710255
result,0.0012026765714201102
control,0.0012026765714201102
east,0.001199064207511843
livestock,0.0011984660168549064
abimelech,0.0011956133713207514
canaanit,0.0011956133713207514
mouth,0.001188629465750499
subject,0.0011845595094507227
pray,0.0011824772066633782
mountain,0.001181785073961029
assembl,0.001180701557260086
esau,0.0011805633267602473
zedekiah,0.0011749768160365724
furi,0.0011749768160365724
dead,0.0011692352954997863
retribut,0.001167752133153351
pieti,0.001167752133153351
unlaw,0.001167752133153351
heavenli,0.001167752133153351
lost,0.0011647535338003394
share,0.0011634992335233798
crowd,0.0011622389687471254
hypocrit,0.001161295375550856
donkey,0.0011605793059953052
battl,0.0011565668390808846
lebanon,0.0011543410524899407
bethel,0.0011543410524899407
lion,0.0011520610446658455
clear,0.0011479628287348223
arm,0.001139089991055899
happi,0.001138121566795893
worthi,0.0011359350036746214
victori,0.001132574371292907
inevit,0.0011260183186156667
be,0.0011260183186156667
disregard,0.0011260183186156667
religi,0.0011260183186156667
barnaba,0.0011260183186156667
nazareth,0.0011260183186156667
reuben,0.0011185324855129757
break,0.0011146143864183933
punish,0.001106603175058321
inherit,0.0011045226297519048
way,0.0011012508169625324
territori,0.0010985769899411145
syrian,0.0010985769899411145
permiss,0.001098441004463216
prostrat,0.0010934668095056816
spend,0.001089354924055759
greek,0.0010814951386338687
prefer,0.0010814951386338687
attract,0.0010814951386338687
doctrin,0.001069524986142888
wrong,0.0010684071202831068
rod,0.0010678182817764662
enter,0.0010632162423428542
shield,0.0010552701109688947
blind,0.001050846074006114
seventh,0.001048336143192683
disobey,0.0010481770235450426
cover,0.0010478137331449437
conscienc,0.0010425570021831542
juda,0.0010425570021831542
fine,0.0010381974195601514
jehu,0.0010305430942332571
abner,0.0010305430942332571
bashan,0.0010305430942332571
fortifi,0.0010305430942332571
fellow,0.0010221810176716181
length,0.0010188769239434495
firstborn,0.001014745219517893
member,0.0010090890713959698
knew,0.001004714235525209
ten,0.0010030562737776626
bodi,0.0010022642504055133
brook,0.0009989843357248833
daniel,0.0009972981815136808
mordecai,0.0009892834392427317
jehoiada,0.0009892834392427317
encamp,0.0009892834392427317
accept,0.0009868889700581495
redeem,0.0009840568218206437
brought,0.0009778002453122766
greater,0.0009714101331081278
error,0.0009696681982200455
bounti,0.0009696681982200455
hors,0.0009668618761984339
half,0.0009592717962419296
flour,0.0009592410921172325
width,0.0009592410921172325
thamud,0.0009591041010841338
devour,0.0009530572427806529
start,0.0009496078215679134
articl,0.0009480269489749301
abram,0.0009480269489749301
